time/total_timesteps,time/time_elapsed,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,time/fps,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward
210000,,,,,,,,,,,,628.6,-4553.4686676
210144,828,26255,382.451416015625,0.17118000984191895,0.6108348369598389,-3010.0412594000004,728,883.98486328125,0.001,253,358.09,,
214976,844,26859,373.2683410644531,0.17310455441474915,-0.2154775857925415,-3004.57249545,732,2020.245361328125,0.001,254,365.09,,
217432,852,27166,416.9097900390625,0.18246085941791534,0.45550310611724854,-3148.3692782099993,736,1422.606201171875,0.001,254,372.89,,
219064,858,27370,371.324462890625,0.18366843461990356,0.16809912025928497,-3228.7685781100004,740,566.2521362304688,0.001,255,391.93,,
220000,861,27487,378.02734375,0.19325481355190277,2.06541109085083,-3107.342765340001,743,493.7467041015625,0.001,255,385.97,,
220000,,,,,,,,,,,,817.4,-13929.0960142
220152,869,27506,381.3021545410156,0.19604554772377014,1.4471921920776367,-3081.5555507500003,744,568.8897705078125,0.001,253,378.48,,
221984,875,27735,395.5416259765625,0.20090681314468384,-0.23328733444213867,-2964.27558625,748,1668.3349609375,0.001,253,361.11,,
223208,879,27888,366.3700866699219,0.19432595372200012,-0.624667227268219,-3019.8662489500007,752,955.6553955078125,0.001,253,373.48,,
224344,882,28030,387.1112976074219,0.18948712944984436,-0.573505163192749,-3053.0712715899995,756,426.5650939941406,0.001,254,375.73,,
227072,892,28371,407.06268310546875,0.17423096299171448,-0.25731611251831055,-3169.1211533799997,760,546.8557739257812,0.001,254,383.92,,
229584,900,28685,392.9891052246094,0.17293313145637512,-0.319131076335907,-3220.56311452,764,472.6219787597656,0.001,255,377.52,,
230000,901,28737,390.7599792480469,0.17284239828586578,-0.30376744270324707,-3222.42580949,765,1581.4224853515625,0.001,255,377.78,,
230000,,,,,,,,,,,,809.0,-23162.339639399997
231792,916,28961,385.15985107421875,0.1733444631099701,0.4413321018218994,-3256.24247857,768,743.3136596679688,0.001,252,386.35,,
235408,928,29413,375.51898193359375,0.19937507808208466,-1.1686744689941406,-3266.1440447800005,772,571.9400024414062,0.001,253,385.47,,
237248,934,29643,378.6827697753906,0.1920958012342453,-0.17861831188201904,-3335.0308285199994,776,1650.15673828125,0.001,253,381.05,,
239792,942,29961,378.47430419921875,0.18938401341438293,-0.3973761796951294,-3454.51896645,780,2036.9725341796875,0.001,254,412.04,,
240000,943,29987,372.055419921875,0.18946142494678497,-0.18812420964241028,-3454.51896645,780,2110.640625,0.001,254,412.04,,
240000,,,,,,,,,,,,639.4,-7210.967837800001
242768,958,30333,373.2228698730469,0.1835077553987503,-0.1769499033689499,-3606.31286875,784,605.1998291015625,0.001,253,434.13,,
243984,963,30485,384.1968994140625,0.18112307786941528,1.0430335998535156,-3614.2798185900006,788,710.5009155273438,0.001,253,440.63,,
244720,966,30577,358.1182861328125,0.18721090257167816,0.34916824102401733,-3646.3626597699995,792,456.94940185546875,0.001,253,448.07,,
247216,974,30889,388.14898681640625,0.18106549978256226,-1.1960411071777344,-3731.0165583400003,796,490.6748046875,0.001,253,458.29,,
249624,982,31190,350.2056884765625,0.16470228135585785,0.2694346308708191,-3805.1820760199994,800,582.4303588867188,0.001,254,473.7,,
250000,983,31237,361.45867919921875,0.1648900955915451,0.24118578433990479,-3805.1820760199994,800,790.0250244140625,0.001,254,473.7,,
250000,,,,,,,,,,,,230.6,-1635.4160184
254368,999,31783,373.5852966308594,0.16721947491168976,1.2754175662994385,-4035.99495739,804,585.5737915039062,0.001,254,499.77,,
255216,1002,31889,386.4886779785156,0.17762401700019836,1.442824125289917,-4004.482427580001,808,556.5930786132812,0.001,254,496.42,,
257544,1010,32180,367.24951171875,0.19225965440273285,0.4466264247894287,-4078.9494304,812,1487.067626953125,0.001,254,520.2,,
259072,1014,32371,367.892578125,0.19238892197608948,-0.12082415819168091,-3984.5238345899998,816,1141.9814453125,0.001,255,510.86,,
260000,1017,32487,358.0329895019531,0.18425194919109344,0.23402327299118042,-3982.1730333600008,818,2573.91357421875,0.001,255,517.76,,
260000,,,,,,,,,,,,806.6,-5887.8465926
262176,1032,32759,345.02215576171875,0.17288197576999664,0.17563733458518982,-3969.01266341,820,561.2808837890625,0.001,254,518.48,,
263512,1035,32926,388.2044677734375,0.16665156185626984,0.1356000006198883,-4141.92311967,824,436.5355529785156,0.001,254,531.95,,
267072,1044,33371,388.34967041015625,0.1700013130903244,0.12100916355848312,-4195.382634029999,828,755.2012939453125,0.001,255,551.15,,
270000,1052,33737,336.8604736328125,0.18306918442249298,0.5175174474716187,-4189.78634494,829,2717.0224609375,0.001,256,555.9,,
270000,,,,,,,,,,,,1000.0,-9752.2012178
271512,1067,33926,355.568359375,0.17784786224365234,-0.4596230983734131,-4225.23744376,832,703.7731323242188,0.001,254,565.48,,
273544,1072,34180,394.78515625,0.16604681313037872,-0.8922015428543091,-4082.91931899,836,2531.28271484375,0.001,255,574.13,,
275280,1077,34397,353.8131103515625,0.15914954245090485,-0.1525200605392456,-3983.39017466,840,4813.8564453125,0.001,255,557.77,,
280000,1089,34987,371.511474609375,0.1804540455341339,-0.32524996995925903,-4072.59298694,843,4554.62060546875,0.001,256,582.63,,
280000,,,,,,,,,,,,415.4,-3153.7563356
280104,1094,35000,404.22430419921875,0.1805860549211502,-0.5317139029502869,-4097.59205468,844,496.79876708984375,0.001,255,590.12,,
282912,1101,35351,352.4454040527344,0.18035541474819183,0.2504388093948364,-4131.49094902,848,575.3488159179688,0.001,256,607.51,,
286176,1110,35759,348.11260986328125,0.15221160650253296,-0.7612320184707642,-4114.731568250001,852,2888.33056640625,0.001,257,612.54,,
287040,1112,35867,372.55645751953125,0.14592140913009644,-0.5761885643005371,-4117.081227459999,856,424.2266845703125,0.001,257,619.27,,
288280,1116,36022,344.7185363769531,0.14203161001205444,0.6660747528076172,-3962.97952994,860,630.099365234375,0.001,258,607.6,,
290000,1120,36237,375.81103515625,0.1592240333557129,1.0947004556655884,-3962.97952994,860,451.51995849609375,0.001,258,607.6,,
290000,,,,,,,,,,,,619.6,-3499.0897578000004
290864,1129,36345,350.5267639160156,0.16078618168830872,0.12662801146507263,-3833.2775131499993,864,528.3240966796875,0.001,257,600.8,,
295040,1140,36867,390.250244140625,0.1559963822364807,0.14854173362255096,-3832.1095051899993,868,872.4234619140625,0.001,258,611.4,,
296280,1142,37022,377.42889404296875,0.15813253819942474,1.3266971111297607,-3892.68595857,872,433.4110107421875,0.001,259,617.53,,
297000,1144,37112,382.5447692871094,0.16421622037887573,-0.38551968336105347,-3741.2200905899995,876,463.7440185546875,0.001,259,603.12,,
298256,1147,37269,385.02801513671875,0.17320071160793304,0.2122919261455536,-3611.50391237,880,574.4776611328125,0.001,259,572.06,,
300000,1152,37487,387.9621276855469,0.16888123750686646,-0.44878673553466797,-3516.5983029400004,883,1679.304443359375,0.001,260,569.77,,
300000,,,,,,,,,,,,995.2,-6608.0130684000005
300136,1162,37504,394.99163818359375,0.16805461049079895,0.4345880150794983,-3549.04656363,884,1040.4285888671875,0.001,258,572.94,,
303224,1170,37890,378.1120300292969,0.16209329664707184,0.7088937163352966,-3605.12552406,888,471.86053466796875,0.001,258,586.23,,
304928,1175,38103,382.958740234375,0.1679050177335739,0.932292103767395,-3631.3554810499995,892,2085.95849609375,0.001,259,586.06,,
308136,1183,38504,366.6159973144531,0.16795097291469574,-0.5187369585037231,-3689.9193707299996,896,442.77740478515625,0.001,260,603.2,,
310000,1188,38737,406.85498046875,0.15528251230716705,-1.1084648370742798,-3723.0903332599996,897,1677.12548828125,0.001,260,612.56,,
310000,,,,,,,,,,,,891.6,-7267.8934137999995
311584,1200,38935,411.73114013671875,0.14724737405776978,0.11473345756530762,-3648.7469415600003,900,2011.16650390625,0.001,259,605.65,,
312392,1203,39036,381.9334411621094,0.14587125182151794,-0.10242947936058044,-3465.99554858,904,2217.8349609375,0.001,259,599.19,,
314680,1208,39322,374.2340087890625,0.1422576755285263,0.18551062047481537,-3501.55084666,908,984.07958984375,0.001,260,601.52,,
316896,1214,39599,359.43499755859375,0.1454927921295166,0.8027321100234985,-3533.03300484,912,566.00439453125,0.001,260,598.82,,
320000,1223,39987,397.73626708984375,0.16374266147613525,0.33930182456970215,-3551.41249081,915,521.21337890625,0.001,261,600.93,,
320000,,,,,,,,,,,,628.6,-4800.7748892
320032,1229,39991,370.54644775390625,0.16390405595302582,0.8651248812675476,-3566.6427307500003,916,494.76776123046875,0.001,260,605.49,,
321640,1233,40192,377.76495361328125,0.16497251391410828,0.08064544200897217,-3577.7868991,920,1227.953125,0.001,260,609.19,,
322760,1237,40332,354.452392578125,0.16777876019477844,0.13589388132095337,-3405.9730486700005,924,1264.8768310546875,0.001,260,602.33,,
325888,1245,40723,386.08416748046875,0.17040611803531647,0.3331717252731323,-3394.583757629999,928,494.7603454589844,0.001,261,593.03,,
329640,1255,41192,373.44439697265625,0.17151154577732086,-0.4474778175354004,-3395.9687074699996,932,1364.646484375,0.001,262,580.57,,
330000,1255,41237,373.9136962890625,0.16944029927253723,-0.3552663326263428,-3395.9687074699996,932,427.91510009765625,0.001,262,580.57,,
330000,,,,,,,,,,,,380.2,-2739.1183413999997
330896,1262,41349,361.83819580078125,0.16568221151828766,0.015230536460876465,-3391.1028406099995,936,491.9215087890625,0.001,262,580.32,,
334096,1270,41749,366.9510498046875,0.15978822112083435,1.2483348846435547,-3400.29526914,940,545.1925048828125,0.001,262,581.95,,
336184,1276,42010,397.59124755859375,0.15299853682518005,0.038831889629364014,-3340.4331642999996,944,419.0221862792969,0.001,263,562.33,,
338856,1283,42344,409.383056640625,0.15489280223846436,1.0726978778839111,-3385.6451430999996,948,485.4588317871094,0.001,264,570.7,,
340000,1285,42487,352.76458740234375,0.15374621748924255,-0.5297564268112183,-3354.33525912,949,1906.46826171875,0.001,264,560.91,,
340000,,,,,,,,,,,,1000.0,-10841.046523599998
342704,1302,42825,361.0489196777344,0.1381300836801529,0.4280623197555542,-3348.32122407,952,637.2598876953125,0.001,263,559.7,,
344184,1306,43010,369.83160400390625,0.13545338809490204,0.028601594269275665,-3424.9205279899993,956,972.3361206054688,0.001,263,580.23,,
347024,1313,43365,371.0267639160156,0.1395418643951416,-1.1286354064941406,-3439.91169613,960,633.0771484375,0.001,264,589.3,,
350000,1320,43737,321.51409912109375,0.14261697232723236,0.6268650889396667,-3515.88229876,963,476.9158020019531,0.001,264,599.18,,
350000,,,,,,,,,,,,869.6,-7814.682569199998
351008,1332,43863,376.14385986328125,0.14700354635715485,-0.1554774045944214,-3665.099536329999,964,1150.3902587890625,0.001,263,608.93,,
352344,1335,44030,364.6894836425781,0.1437087208032608,-0.5488890409469604,-3634.32515727,968,2374.06640625,0.001,263,599.03,,
354256,1340,44269,386.50921630859375,0.14228998124599457,-0.4197067320346832,-3505.5180805199993,972,482.979736328125,0.001,264,576.92,,
357864,1349,44720,380.38330078125,0.147431418299675,0.5726584196090698,-3555.9844729900005,976,492.9775695800781,0.001,265,594.3,,
358208,1350,44763,383.0215759277344,0.14883576333522797,0.8105935454368591,-3577.21289726,980,897.0592041015625,0.001,265,603.35,,
358936,1352,44854,341.566650390625,0.15125203132629395,-1.032114863395691,-3522.7120645899995,984,629.9893798828125,0.001,265,587.4,,
360000,1354,44987,348.8945617675781,0.1516430824995041,1.0664751529693604,-3522.7120645899995,984,588.9063720703125,0.001,265,587.4,,
360000,,,,,,,,,,,,642.4,-7792.788746
361576,1365,45184,331.4976501464844,0.16007865965366364,0.8949859142303467,-3538.5121798700006,988,604.3295288085938,0.001,264,594.56,,
362544,1368,45305,372.27655029296875,0.16629181802272797,-1.204545259475708,-3467.6496079,992,508.67376708984375,0.001,264,584.93,,
366936,1380,45854,365.6231994628906,0.1359020620584488,-0.710573673248291,-3494.71090448,996,627.5173950195312,0.001,265,583.65,,
368640,1384,46067,382.1890869140625,0.13380004465579987,0.8544825911521912,-3415.98267262,1000,489.14166259765625,0.001,266,566.99,,
370000,1387,46237,354.0615234375,0.1406843513250351,-0.15616798400878906,-3503.8883296500003,1002,1546.703857421875,0.001,266,576.71,,
370000,,,,,,,,,,,,664.6,-5064.8515226
370280,1395,46272,347.1564636230469,0.1407909095287323,-0.2589465379714966,-3551.61060887,1004,911.6643676757812,0.001,265,580.87,,
374416,1406,46789,375.953369140625,0.1351800113916397,-0.5931431651115417,-3589.2970258499995,1008,479.20867919921875,0.001,266,587.54,,
376896,1413,47099,395.6330871582031,0.13727273046970367,-0.3185422420501709,-3523.469406679999,1012,1121.0640869140625,0.001,266,587.61,,
378496,1417,47299,365.4435729980469,0.1360849142074585,-0.7660654783248901,-3677.70078085,1016,3305.4140625,0.001,267,602.14,,
380000,1421,47487,385.41650390625,0.1318616420030594,0.45953989028930664,-3642.67030638,1018,574.1851806640625,0.001,267,593.2,,
380000,,,,,,,,,,,,612.4,-2835.3840836000004
380992,1430,47611,361.55584716796875,0.13177894055843353,-0.5033559799194336,-3810.6731342199996,1020,662.1534423828125,0.001,266,586.25,,
383800,1437,47962,384.551513671875,0.1357271671295166,1.5724304914474487,-3861.85411058,1024,716.540771484375,0.001,267,595.12,,
386280,1443,48272,352.6751708984375,0.14913508296012878,0.5720775723457336,-3875.2031053400005,1028,728.1541137695312,0.001,267,607.3,,
389792,1453,48711,362.51141357421875,0.14834052324295044,-1.7277873754501343,-3825.7344215699995,1032,650.8404541015625,0.001,268,610.76,,
390000,1453,48737,385.12646484375,0.14670874178409576,-1.4077160358428955,-3825.7344215699995,1032,602.4351196289062,0.001,268,610.76,,
390000,,,,,,,,,,,,525.6,-7359.185750400002
393016,1466,49114,403.77386474609375,0.13908961415290833,0.6737863421440125,-3837.17554859,1036,4763.951171875,0.001,268,610.65,,
393560,1467,49182,355.1211853027344,0.14124175906181335,0.9068983197212219,-3735.55152577,1040,573.119873046875,0.001,268,586.21,,
395616,1473,49439,363.54608154296875,0.1384081244468689,0.2179868221282959,-3766.078289619999,1044,475.372802734375,0.001,268,601.49,,
400000,1484,49987,344.1690673828125,0.139089435338974,-0.18090082705020905,-3701.20396035,1047,424.10406494140625,0.001,269,591.75,,
400000,,,,,,,,,,,,804.0,-6711.7018012
401016,1495,50114,382.05029296875,0.13660234212875366,-0.38212722539901733,-3734.3047074400006,1048,1378.82666015625,0.001,268,601.45,,
401920,1497,50227,374.5938720703125,0.13292048871517181,-0.18028795719146729,-3782.53352753,1052,515.4761962890625,0.001,268,612.88,,
405272,1506,50646,357.27978515625,0.13302887976169586,-0.04656365513801575,-3803.6305102700003,1056,471.40380859375,0.001,268,605.91,,
409360,1517,51157,393.34625244140625,0.13071390986442566,0.24403724074363708,-3847.0951060799994,1060,624.9872436523438,0.001,269,604.82,,
409608,1518,51188,374.02899169921875,0.1315297782421112,-0.5113454461097717,-3627.6418754899996,1064,2023.7303466796875,0.001,269,584.99,,
409784,1518,51210,406.2649841308594,0.13181127607822418,0.4454675614833832,-3547.2446466,1068,1322.7496337890625,0.001,269,565.39,,
410000,1519,51237,401.95623779296875,0.13202181458473206,0.38070493936538696,-3555.9509843,1071,584.09228515625,0.001,269,571.39,,
410000,,,,,,,,,,,,610.2,-4637.7553302
410400,1526,51287,413.4927673339844,0.13193978369235992,-0.6303189992904663,-3523.98454363,1072,602.2364501953125,0.001,268,561.99,,
411984,1530,51485,356.8000183105469,0.12809643149375916,0.9489058256149292,-3496.8914308400003,1076,2099.48876953125,0.001,269,554.41,,
413272,1533,51646,377.0457763671875,0.13956661522388458,1.2504351139068604,-3530.9327241000005,1080,683.617431640625,0.001,269,560.22,,
417992,1546,52236,346.939697265625,0.1264278143644333,-0.5979316234588623,-3631.70272136,1084,882.6906127929688,0.001,270,584.19,,
420000,1551,52487,388.9302673339844,0.12433435022830963,0.06223207712173462,-3631.70272136,1084,480.3150329589844,0.001,270,584.19,,
420000,,,,,,,,,,,,445.4,-3246.7958802000003
421192,1558,52636,379.12652587890625,0.12534035742282867,0.2070145606994629,-3672.8729840900005,1088,410.24322509765625,0.001,270,582.41,,
423152,1563,52881,383.39288330078125,0.12125801295042038,0.02789786458015442,-3735.8895879600004,1092,1527.983642578125,0.001,270,606.39,,
425992,1571,53236,395.3897399902344,0.13683822751045227,-0.2001841515302658,-3652.68075573,1096,318.3318176269531,0.001,271,597.48,,
428672,1578,53571,370.42034912109375,0.13920502364635468,-0.5677534341812134,-3702.7109508500002,1100,389.93389892578125,0.001,271,607.67,,
430000,1581,53737,407.8808288574219,0.13030004501342773,-1.3889708518981934,-3655.72739551,1102,528.2056884765625,0.001,271,607.67,,
430000,,,,,,,,,,,,436.6,-7378.701781000001
430584,1587,53810,387.7935791015625,0.12687598168849945,-0.1181764155626297,-3563.4670299900004,1104,350.747802734375,0.001,271,590.59,,
433384,1595,54160,394.19793701171875,0.13100452721118927,0.20935271680355072,-3531.9320556200005,1108,1568.437255859375,0.001,271,590.99,,
436224,1602,54515,376.3658752441406,0.1257445067167282,-0.05970120429992676,-3654.65719461,1112,4336.689453125,0.001,272,585.86,,
438608,1608,54813,373.3520812988281,0.12705177068710327,0.37083834409713745,-3561.8309832800005,1116,453.2984619140625,0.001,272,592.46,,
440000,1612,54987,388.6800842285156,0.133319690823555,0.2718978524208069,-3587.96047747,1117,2578.223388671875,0.001,272,601.4,,
440000,,,,,,,,,,,,816.4,-7680.5692066
444224,1632,55515,397.91796875,0.12259314954280853,0.6453255414962769,-3479.0613412500006,1120,1147.554931640625,0.001,272,626.79,,
445224,1635,55640,370.2030029296875,0.12130936235189438,-0.042218439280986786,-3421.9434586,1124,610.2479858398438,0.001,272,617.1,,
447384,1640,55910,358.971435546875,0.11961514502763748,-0.4832347631454468,-3384.3449388400004,1128,1515.447509765625,0.001,272,614.17,,
