time/fps,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,train/critic_loss,time/episodes,train/learning_rate,eval/mean_reward,eval/mean_ep_length
258,1303,42069,0.13407744467258453,-0.7292026877403259,794.49,336656,404.1413269042969,-3984.59798969,319.1493225097656,620,0.001,,
259,1310,42404,0.13005805015563965,0.09059879183769226,789.33,339336,382.9640808105469,-3921.1487854100005,345.8551940917969,624,0.001,,
259,1311,42487,0.13413026928901672,0.8913729786872864,791.68,340000,389.8130798339844,-3923.2895127200004,358.6145935058594,626,0.001,,
,,,,,,340000,,,,,,-6712.122241799999,1000.0
258,1329,42889,0.12886391580104828,-1.9676491022109985,783.62,343216,377.9350280761719,-3854.2709051400016,372.41302490234375,628,0.001,,
258,1336,43247,0.12109428644180298,-0.20965388417243958,778.62,346080,392.7213134765625,-3776.627138850001,1943.8734130859375,632,0.001,,
259,1346,43737,0.11888755112886429,0.3141736090183258,785.74,350000,431.42022705078125,-3762.05222254,539.9671630859375,635,0.001,,
,,,,,,350000,,,,,,-4719.268848,1000.0
258,1358,43889,0.11885329335927963,-0.44595867395401,785.74,351216,392.16693115234375,-3745.4426503400005,506.19830322265625,636,0.001,,
259,1365,44245,0.1302487999200821,-0.5412354469299316,782.78,354064,411.64544677734375,-3695.3293735899997,348.62841796875,640,0.001,,
260,1374,44679,0.12797877192497253,-0.49418169260025024,780.68,357536,373.33563232421875,-3633.66298515,770.30810546875,644,0.001,,
260,1381,44987,0.12592540681362152,0.5128237009048462,769.1,360000,366.5362548828125,-3605.72742922,219.4513397216797,647,0.001,,
,,,,,,360000,,,,,,-6242.164680600001,1000.0
258,1394,45108,0.1271185427904129,0.9849609136581421,769.1,360968,344.0063171386719,-3590.81980592,262.60150146484375,648,0.001,,
259,1400,45428,0.15304185450077057,0.8599791526794434,775.82,363528,375.11376953125,-3462.47467565,281.5394592285156,652,0.001,,
259,1405,45667,0.15051992237567902,-1.6659703254699707,755.08,365440,377.0123596191406,-3333.03016648,254.10597229003906,656,0.001,,
260,1406,45709,0.14732152223587036,-1.5838204622268677,739.65,365776,368.1334228515625,-3196.4218183899998,329.29766845703125,660,0.001,,
260,1411,45926,0.13436993956565857,-0.566605806350708,710.71,367512,321.4735107421875,-2992.75552559,270.8810119628906,664,0.001,,
260,1415,46147,0.1276068389415741,-1.569758415222168,697.09,369280,380.42242431640625,-2861.268019479999,2430.87158203125,668,0.001,,
261,1417,46237,0.12335465848445892,-1.2413618564605713,693.31,370000,324.23065185546875,-2805.8550967600004,245.31639099121094,669,0.001,,
,,,,,,370000,,,,,,-3384.7782094000004,816.2
260,1433,46652,0.12579217553138733,1.0519062280654907,691.31,373320,334.5693359375,-2774.6633214600006,1101.7054443359375,672,0.001,,
260,1439,46935,0.13148556649684906,-0.10404092073440552,701.37,375584,325.2529602050781,-2840.6117153399996,2322.773193359375,676,0.001,,
261,1442,47044,0.1321525275707245,0.6360639333724976,705.32,376456,317.7420349121094,-2826.93863675,1570.7669677734375,680,0.001,,
261,1444,47167,0.13571561872959137,-0.38762903213500977,704.09,377440,298.3173828125,-2780.19816116,2642.250732421875,684,0.001,,
261,1447,47294,0.13490614295005798,1.1778959035873413,694.21,378456,300.65863037109375,-2769.53928511,1506.2789306640625,688,0.001,,
261,1451,47487,0.13998110592365265,0.335308313369751,677.72,380000,285.8035888671875,-2678.827401,347.45379638671875,690,0.001,,
,,,,,,380000,,,,,,-2739.2606325999996,1000.0
260,1467,47813,0.13811229169368744,-0.27208223938941956,671.67,382608,281.8760986328125,-2645.5610810799994,1907.223388671875,692,0.001,,
261,1474,48113,0.14597752690315247,1.5076830387115479,671.67,385008,271.6091613769531,-2572.31900247,1160.0640869140625,696,0.001,,
262,1486,48688,0.15567612648010254,-0.13671749830245972,673.35,389608,298.9093017578125,-2451.12988723,358.6331787109375,700,0.001,,
262,1487,48737,0.1547262966632843,-1.3558626174926758,673.35,390000,291.0390930175781,-2451.12988723,292.6672668457031,700,0.001,,
,,,,,,390000,,,,,,-3665.6831562000007,809.0
261,1501,49043,0.14359310269355774,-0.39021721482276917,676.6,392448,285.7567138671875,-2487.03197878,1302.556396484375,704,0.001,,
261,1505,49197,0.14197315275669098,-0.34425199031829834,667.61,393680,262.9841613769531,-2466.31607498,486.8973388671875,708,0.001,,
261,1508,49350,0.13789552450180054,-0.6033777594566345,654.57,394904,321.9054870605469,-2396.50081914,393.747314453125,712,0.001,,
262,1516,49726,0.14177992939949036,0.5226474404335022,639.41,397912,272.88751220703125,-2330.85248558,325.26068115234375,716,0.001,,
262,1519,49899,0.1463187336921692,0.3093812167644501,633.6,399296,281.93280029296875,-2299.71488723,442.900146484375,720,0.001,,
262,1521,49987,0.14848189055919647,0.6676363945007324,626.34,400000,289.37786865234375,-2250.0634176900003,386.9449462890625,721,0.001,,
,,,,,,400000,,,,,,-3400.8792290000006,676.4
262,1533,50221,0.15171924233436584,-1.494301199913025,623.39,401872,280.2908630371094,-2200.26234102,347.20953369140625,724,0.001,,
262,1538,50477,0.1396733969449997,-0.4052140712738037,618.05,403920,227.79476928710938,-2155.1795139100004,398.54541015625,728,0.001,,
262,1542,50661,0.14202462136745453,2.337646722793579,598.58,405392,226.2613525390625,-2046.00094607,373.7175598144531,732,0.001,,
262,1543,50726,0.146560937166214,0.15854865312576294,571.85,405912,218.23660278320312,-1874.64172546,272.4586486816406,736,0.001,,
263,1546,50865,0.1501493901014328,-0.42254453897476196,538.88,407024,231.96231079101562,-1675.9664710999998,328.0828857421875,740,0.001,,
263,1550,51061,0.14620187878608704,-0.27130115032196045,521.89,408592,276.69818115234375,-1708.0837730699998,1785.768310546875,744,0.001,,
263,1554,51237,0.14981737732887268,1.3020992279052734,519.69,410000,232.3009490966797,-1693.6896209900003,332.1678161621094,745,0.001,,
,,,,,,410000,,,,,,-4199.7673146,1000.0
262,1569,51499,0.15499714016914368,-0.7148895859718323,515.88,412096,216.69444274902344,-1610.9305667200001,411.9498596191406,748,0.001,,
263,1577,51870,0.14987345039844513,-0.1613805890083313,510.13,415064,222.22067260742188,-1654.9092381299997,1626.96826171875,752,0.001,,
263,1580,52016,0.14816735684871674,0.7585710883140564,510.44,416232,189.93405151367188,-1710.82482433,288.4068908691406,756,0.001,,
263,1584,52224,0.1530347466468811,-0.6405948996543884,511.2,417896,209.20033264160156,-1675.3861019100002,353.08941650390625,760,0.001,,
263,1586,52298,0.1515580117702484,-0.6177332997322083,507.5,418488,240.02772521972656,-1652.4304511599998,2211.19189453125,764,0.001,,
263,1587,52356,0.1504770815372467,-0.49448516964912415,500.08,418952,237.4000701904297,-1611.3696631999994,424.41192626953125,768,0.001,,
264,1589,52439,0.14915990829467773,-0.24109357595443726,490.94,419616,230.22647094726562,-1526.18757469,1006.8861694335938,772,0.001,,
264,1590,52487,0.14773675799369812,-0.3600093722343445,481.95,420000,221.34609985351562,-1462.97192499,500.6934509277344,773,0.001,,
,,,,,,420000,,,,,,-3222.7844724,1000.0
262,1604,52684,0.14634020626544952,-0.6199820041656494,462.34,421576,184.779296875,-1281.33478337,498.4753723144531,776,0.001,,
263,1612,53058,0.13777434825897217,0.3145577907562256,466.52,424568,184.3850860595703,-1290.06619047,370.90130615234375,780,0.001,,
263,1618,53345,0.14904196560382843,-0.24971257150173187,475.75,426864,174.9674072265625,-1337.6455839799999,2160.93603515625,784,0.001,,
264,1625,53737,0.14752356708049774,0.14446815848350525,495.0,430000,168.7587432861328,-1417.4606776999997,371.83624267578125,787,0.001,,
,,,,,,430000,,,,,,-2153.2385244,815.0
263,1638,53932,0.1505150943994522,-0.5292037129402161,504.15,431560,172.45082092285156,-1462.97431051,426.4124755859375,788,0.001,,
263,1643,54203,0.14458277821540833,-0.24097493290901184,516.94,433728,207.83349609375,-1496.3777991799998,419.09893798828125,792,0.001,,
263,1645,54280,0.14562222361564636,1.1965768337249756,486.06,434344,179.19198608398438,-1317.06722265,409.50933837890625,796,0.001,,
264,1646,54342,0.14888232946395874,1.4454050064086914,471.81,434840,146.6240234375,-1244.23005733,428.2814025878906,800,0.001,,
264,1648,54436,0.15481042861938477,1.3218356370925903,451.67,435592,155.417236328125,-1057.2613944999998,439.1412353515625,804,0.001,,
264,1654,54725,0.16803845763206482,1.0385112762451172,441.75,437904,157.7552490234375,-942.3022031599999,478.74322509765625,808,0.001,,
265,1658,54946,0.17001527547836304,-0.6706336140632629,442.17,439672,155.02001953125,-870.9385547100001,418.1104736328125,812,0.001,,
265,1659,54987,0.16894693672657013,-0.213372141122818,440.71,440000,165.04739379882812,-857.73933353,407.71417236328125,813,0.001,,
,,,,,,440000,,,,,,-2526.484021,903.0
264,1676,55344,0.15862424671649933,-0.21266348659992218,441.52,442856,150.09463500976562,-819.0276172599999,484.3260192871094,816,0.001,,
264,1684,55717,0.15314476191997528,-0.06385672092437744,450.76,445840,189.92123413085938,-847.9388091799999,400.3207702636719,820,0.001,,
264,1690,55959,0.16504625976085663,2.192394733428955,470.86,447776,149.24758911132812,-978.7208264,461.9056396484375,824,0.001,,
265,1695,56214,0.17122232913970947,-1.0058608055114746,453.16,449816,143.24526977539062,-875.91624881,3197.576171875,828,0.001,,
265,1696,56237,0.1693655550479889,-1.834781289100647,453.16,450000,138.20294189453125,-875.91624881,416.19195556640625,828,0.001,,
,,,,,,450000,,,,,,-316.795387,386.2
265,1709,56717,0.1432306170463562,0.8265043497085571,471.71,453840,134.54147338867188,-942.06946225,491.8602294921875,832,0.001,,
265,1710,56746,0.14436393976211548,0.6930091381072998,474.67,454072,122.13733673095703,-962.6061078999999,547.0775756835938,836,0.001,,
265,1711,56807,0.14584402740001678,0.3232678771018982,482.72,454560,161.51364135742188,-1079.33500432,2389.559326171875,840,0.001,,
265,1712,56861,0.1460414081811905,0.3985356390476227,464.18,454992,132.692626953125,-889.1191255800001,359.5700378417969,844,0.001,,
265,1714,56959,0.14828594028949738,-0.029601097106933594,454.29,455776,113.89205932617188,-871.91832776,476.92987060546875,848,0.001,,
266,1720,57243,0.14928142726421356,1.3982899188995361,440.33,458048,156.15802001953125,-731.2137602200003,421.1531677246094,852,0.001,,
266,1725,57487,0.16803479194641113,0.6411560773849487,435.3,460000,119.32290649414062,-706.4759265900002,381.68853759765625,854,0.001,,
,,,,,,460000,,,,,,-2599.7249583999997,812.0
265,1737,57647,0.1706496626138687,-0.5481811761856079,438.23,461280,127.78231811523438,-699.8712612300001,2279.28125,856,0.001,,
265,1742,57931,0.16399455070495605,-0.4133894443511963,444.23,463552,109.09535217285156,-739.0577438299998,530.10107421875,860,0.001,,
266,1746,58099,0.15950454771518707,-0.09555822610855103,459.23,464896,124.12651062011719,-811.7273591599999,775.9521484375,864,0.001,,
266,1753,58454,0.15682633221149445,1.5300706624984741,464.88,467736,120.57014465332031,-852.0054518999999,2715.93017578125,868,0.001,,
266,1756,58605,0.17137788236141205,0.05000387504696846,469.32,468944,61.88280487060547,-903.7123818499997,3377.80517578125,872,0.001,,
267,1758,58737,0.17465397715568542,0.4452625513076782,478.31,470000,107.12093353271484,-949.9827106899996,595.080810546875,873,0.001,,
,,,,,,470000,,,,,,-2441.6315066,1000.0
265,1773,58948,0.18314343690872192,-0.3635990023612976,498.92,471688,71.76924896240234,-1050.5014383700002,530.412109375,876,0.001,,
266,1781,59339,0.21081550419330597,-1.1749614477157593,503.66,474816,111.9251708984375,-1040.6052264,581.5072021484375,880,0.001,,
267,1791,59819,0.1677844077348709,-0.18202386796474457,511.38,478656,78.45591735839844,-1112.96359833,434.5090026855469,884,0.001,,
267,1792,59871,0.16664551198482513,-0.03377661108970642,496.06,479072,101.77964782714844,-1005.7516606700001,1309.3798828125,888,0.001,,
267,1794,59987,0.16480639576911926,-0.0145854651927948,483.69,480000,99.55467224121094,-955.9118266300002,641.0484008789062,891,0.001,,
,,,,,,480000,,,,,,-3536.9506128000003,858.8
266,1803,60010,0.16482380032539368,-0.4494982361793518,483.78,480184,124.82208251953125,-954.8563815500003,422.56622314453125,892,0.001,,
266,1809,60277,0.16411307454109192,-0.14955228567123413,490.63,482320,97.53501892089844,-977.2646262599999,553.6348876953125,896,0.001,,
266,1811,60392,0.16347961127758026,-0.37360793352127075,474.14,483240,105.63711547851562,-900.8167044399999,589.9951782226562,900,0.001,,
267,1816,60625,0.1661902517080307,0.694301426410675,472.97,485104,88.96150207519531,-902.9323604599998,501.12152099609375,904,0.001,,
267,1821,60871,0.16684794425964355,-0.08280646800994873,484.87,487072,129.0380096435547,-953.4290696600001,550.0958251953125,908,0.001,,
267,1826,61128,0.15936332941055298,-0.5925946235656738,492.72,489128,97.65491485595703,-988.75873693,606.9998779296875,912,0.001,,
267,1828,61237,0.15496234595775604,-1.167522668838501,500.8,490000,73.9607162475586,-1022.3733584400001,4219.05419921875,915,0.001,,
,,,,,,490000,,,,,,-1137.5367632000002,512.2
267,1835,61331,0.15005598962306976,-0.09261834621429443,494.29,490752,61.97900390625,-990.7587332799998,425.2635498046875,916,0.001,,
267,1845,61799,0.17599894106388092,0.5275624990463257,486.19,494496,64.54902648925781,-929.06064398,3247.973876953125,920,0.001,,
268,1852,62132,0.1994423121213913,-0.19801978766918182,477.95,497160,52.80316162109375,-880.5069281899999,1597.4100341796875,924,0.001,,
268,1857,62329,0.19313283264636993,-0.7257728576660156,492.85,498736,91.80486297607422,-945.7453675700001,1945.972412109375,928,0.001,,
268,1860,62487,0.19128632545471191,0.5578041076660156,484.21,500000,89.45440673828125,-906.8868250200001,456.402099609375,929,0.001,,
,,,,,,500000,,,,,,-3961.2772750000004,1000.0
267,1872,62591,0.19339756667613983,-0.13783642649650574,477.85,500832,73.76133728027344,-897.92671716,1141.8856201171875,932,0.001,,
267,1876,62741,0.19589874148368835,-1.0306788682937622,483.15,502032,55.2730712890625,-964.0381893400003,3447.12548828125,936,0.001,,
267,1881,62962,0.18841800093650818,0.06495235860347748,487.33,503800,77.63368225097656,-938.0144754900002,621.733642578125,940,0.001,,
267,1884,63093,0.18391619622707367,-0.5275583267211914,493.46,504848,71.6708984375,-942.68619733,1612.9227294921875,944,0.001,,
268,1888,63316,0.18315112590789795,-0.19288122653961182,500.17,506632,18.838237762451172,-944.16548323,701.339599609375,948,0.001,,
268,1891,63422,0.18250514566898346,-0.6954141855239868,500.76,507480,27.64715576171875,-939.3842524700001,496.2504577636719,952,0.001,,
268,1892,63474,0.18114407360553741,0.11048214882612228,498.91,507896,34.31862258911133,-885.0967607400003,409.8672790527344,956,0.001,,
268,1899,63737,0.1780899614095688,0.08742877840995789,488.44,510000,80.87903594970703,-833.2531484900002,652.5311889648438,958,0.001,,
,,,,,,510000,,,,,,119.83854780000001,434.6
267,1907,63880,0.1749522089958191,0.029729433357715607,477.42,511144,45.05759811401367,-778.5862740700001,612.6759643554688,960,0.001,,
268,1915,64204,0.1675100177526474,-0.43156886100769043,485.25,513736,19.712583541870117,-904.3997900400001,1298.2431640625,964,0.001,,
268,1918,64300,0.1663903295993805,0.090064138174057,495.92,514504,5.597225189208984,-928.22099095,509.4051208496094,968,0.001,,
268,1929,64722,0.17495518922805786,0.6504552364349365,491.43,517880,18.851520538330078,-883.2524354899999,634.68603515625,972,0.001,,
268,1930,64760,0.17780812084674835,1.454950213432312,474.37,518184,20.187366485595703,-780.9992367300001,880.1691284179688,976,0.001,,
268,1936,64972,0.1896970272064209,-0.6570652723312378,462.37,519880,8.104512214660645,-715.3331207799998,720.0694580078125,980,0.001,,
268,1936,64987,0.18901902437210083,-0.790107250213623,454.88,520000,6.86868953704834,-677.1450136799998,915.46142578125,981,0.001,,
,,,,,,520000,,,,,,1566.6541442,54.0
268,1941,65134,0.18300874531269073,-0.921229362487793,432.67,521176,37.73475646972656,-493.9937165800001,1221.183349609375,984,0.001,,
268,1949,65438,0.18283571302890778,0.9989268183708191,434.63,523608,37.269203186035156,-575.7310786900001,603.762451171875,988,0.001,,
268,1952,65550,0.19042403995990753,-0.2017979919910431,434.41,524504,47.69293975830078,-699.6926613800001,515.08056640625,992,0.001,,
268,1959,65840,0.1989043951034546,0.11609753966331482,438.7,526824,17.390174865722656,-747.5556106399999,722.53564453125,996,0.001,,
268,1961,65918,0.20109635591506958,0.5796496868133545,448.47,527448,21.479808807373047,-781.5347141300001,2830.052734375,1000,0.001,,
268,1970,66237,0.20499281585216522,0.4332214891910553,448.47,530000,15.493236541748047,-780.1980278200001,707.7822875976562,1001,0.001,,
,,,,,,530000,,,,,,65.87059759999993,430.0
268,1975,66291,0.20582479238510132,-0.18455110490322113,451.91,530432,42.435691833496094,-790.7283474100001,2488.063232421875,1004,0.001,,
268,1978,66393,0.20520442724227905,-0.0028320997953414917,451.28,531248,6.0355095863342285,-785.45006289,674.355712890625,1008,0.001,,
268,1993,66941,0.19133995473384857,-0.5935816168785095,448.5,535632,48.87242889404297,-787.8773724299999,643.0108642578125,1012,0.001,,
268,2000,67250,0.17655065655708313,0.11927497386932373,454.0,538104,-12.849479675292969,-826.3167371399999,717.4776611328125,1016,0.001,,
268,2003,67353,0.17700882256031036,-0.15838533639907837,456.74,538928,55.98895263671875,-853.8093378600001,696.8309326171875,1020,0.001,,
268,2004,67397,0.17577821016311646,0.22382256388664246,442.9,539280,55.2647705078125,-754.68965512,704.4248657226562,1024,0.001,,
269,2007,67487,0.1748921126127243,0.061762213706970215,442.9,540000,14.68655776977539,-754.68965512,494.86529541015625,1024,0.001,,
,,,,,,540000,,,,,,-3242.674328,1000.0
267,2025,67768,0.16445709764957428,-1.6410645246505737,441.67,542248,13.702850341796875,-771.7224987399999,629.6973876953125,1028,0.001,,
267,2029,67953,0.16151437163352966,-0.9985636472702026,438.62,543728,46.64232635498047,-735.7791857200001,4290.6669921875,1032,0.001,,
267,2034,68125,0.1580784022808075,-0.5490593910217285,428.4,545104,25.742393493652344,-628.28754258,584.2723999023438,1036,0.001,,
268,2037,68279,0.15505914390087128,-0.994117259979248,431.59,546336,70.164794921875,-635.08618684,508.1122131347656,1040,0.001,,
268,2040,68410,0.15399590134620667,-0.13698697090148926,437.07,547384,31.36433982849121,-645.0574415099999,1938.98876953125,1044,0.001,,
268,2046,68737,0.1747908741235733,1.0220930576324463,437.2,550000,61.926544189453125,-995.7930822799999,734.5841064453125,1045,0.001,,
,,,,,,550000,,,,,,-5063.5671114,1000.0
267,2060,68905,0.18951153755187988,1.5024869441986084,435.4,551344,38.896881103515625,-970.10256095,3712.226318359375,1048,0.001,,
267,2060,68950,0.1958608627319336,1.783752679824829,439.48,551704,-15.960061073303223,-1001.8297808,628.1019287109375,1052,0.001,,
267,2062,69003,0.20377902686595917,1.5942879915237427,433.62,552128,47.43236541748047,-978.05134473,483.6893615722656,1056,0.001,,
267,2063,69084,0.21189260482788086,0.6991762518882751,441.8,552776,10.492620468139648,-1001.1840813499998,646.9385375976562,1060,0.001,,
